Elbert County Sheriff's Office, GA,1
Norwalk Police Department, OH,1
Rosedale Police Depatment, KS,1
Camden County Sheriff's Office, NJ,1
Andover Police Department, SD,1
Houston Borough Police Department, PA,1
Hoxbar Marshal's Office, OK,1
Carroll County Sheriff's Office, KY,1
Richland County Fair, WI,1
Spencer County Sheriff's Department, KY,1
Kenmore Police Department, OH,1
Osseo Police Department, MN,1
Kingsburg Police Department, CA,1
Harrison County Constable's Office - Precinct 3, TX,1
Vermillion County Sheriff's Office, IN,1
Knox County Sheriff's Department, TX,1
Covington Police Department, OH,1
Denver and Rio Grande Western Railroad Police Department, RR,1
Wingate Police Department, NC,1
Boone County Sheriff's Office, WV,1
Nelson Marshal's Office, MO,1
Lehighton Borough Police Department, PA,1
Brashear City Marshal's Office, TX,1
Washington County Sheriff's Department, IL,1
Mineral County Sheriff's Office, WV,1
Wilton Police Department, ND,1
Batavia Marshal's Office, IA,1
Conshohocken Borough Police Department, PA,1
Memphis Juvenile Court, TN,1
Marysville Police Department, MT,1
Newport Police Department, VT,1
Seward Police Department, AK,1
Wayland Police Department, KY,1
Livingston County Sheriff's Office, IL,1
Loyal Constable's Office, ND,1
Campbell County Sheriff's Office, KY,1
Osceola Police Department, IA,1
Manistique Department of Public Safety, MI,1
Henderson County Constable's Office - Precinct 1, TX,1
Malden Police Department, MO,1
Sabine County Sheriff's Department, TX,1
Shickshinny Borough Police Department, PA,1
Indiana County Detective Bureau, PA,1
The Belt Railway Company of Chicago Police Department, RR,1
Quinton Police Department, OK,1
Henderson County Sheriff's Department, TN,1
North Dakota Attorney General's Office, ND,1
Churchill County Sheriff's Office, NV,1
Terrell County Sheriff's Department, TX,1
Cooter Police Department, MO,1
Limestone County Sheriff's Department, AL,1
Waynesboro Police Department, GA,1
Brewster County Sheriff's Office, TX,1
West Wyoming Borough Police Department, PA,1
Wyoming Borough Police Department, PA,1
Freestone County Constable's Office - Precinct 1, TX,1
Colerain Township Police Department, OH,1
Fresno County Constable's Office - Fresno Judicial District, CA,1
Leonia Police Department, NJ,1
Middletown Police Department, NY,1
Chicago, Terre Haute and Southeastern Railroad Police Department, RR,1
Dixon Police Department, CA,1
Cape Charles Police Department, VA,1
Sulphur Police Department, LA,1
Manchester Police Department, CT,1
Grafton Police Department, WV,1
Palmer Police Department, MA,1
Fort Payne Police Department, AL,1
Pine Grove Police Department, WV,1
Paso Robles Police Department, CA,1
Green County Sheriff's Office, WI,1
United States Department of Health and Human Services - Public Health Service, US,1
Martinsville Police Department, VA,1
Blue Island Police Department, IL,1
Cullman County Sheriff's Department, AL,1
Madison County Constable's Office, KY,1
Aberdeen Police Department, SD,1
Richmond County Police Department, GA,1
Crafton Borough Police Department, PA,1
Harmon County Sheriff's Office, OK,1
Sterling Police Department, MA,1
Smith County Sheriff's Office, KS,1
Sherburne County Sheriff's Department, MN,1
James County Sheriff's Office, TN,1
Plymouth County Sheriff's Office, IA,1
Whitley County Constable's Office, KY,1
Webster County Sheriff's Department, WV,1
Vesta Coal Police Department, PA,1
Ward County Sheriff's Department, ND,1
Yadkin County Sheriff's Office, NC,1
Liberal Police Department, MO,1
Deeth Constable's Office, NV,1
Tarrant City Police Department, AL,1
Boulder County Sheriff's Office, CO,1
Independence Police Department, KS,1
Wilkinson County Sheriff's Office, GA,1
Powell County Sheriff's Department, MT,1
Shelby County Sheriff's Office, IL,1
Bel Air Police Department, MD,1
Ashland Police Department, AL,1
West Tampa Police Department, FL,1
Wise County Police Department, VA,1
Tama County Sheriff's Office, IA,1
Kearny County Sheriff's Office, KS,1
Nobles County Sheriff's Office, MN,1
Walnut Cove Police Department, NC,1
Maple Heights Police Department, OH,1
Athens Police Department, TN,1
Clayton Police Department, MO,1
Ridgefield Park Police Department, NJ,1
Douglas Police Department, GA,1
United States Department of Justice, US,1
Homewood Police Department, IL,1
Elmhurst Police Department, IL,1
Burlington County Sheriff's Department, NJ,1
Pushmataha County Sheriff's Office, OK,1
Saluda County Sheriff's Office, SC,1
Pittsburg Police Department, TX,1
Big Stone Gap Police Department, VA,1
Rome Police Department, NY,1
Sour Lake Police Department, TX,1
Jonesboro Police Department, AR,1
Worth County Sheriff's Office, GA,1
Elk County Sheriff's Office, KS,1
Fresno County District Attorney's Office, CA,1
Dallas Marshal's Office, SD,1
Winnemucca Police Department, NV,1
Lawtey Police Department, FL,1
Amite Police Department, LA,1
Fountain Police Department, CO,1
Wakefield Police Department, MA,1
Etna Borough Police Department, PA,1
Coweta County Sheriff's Office, GA,1
Laurens County Police Department, GA,1
Cheviot Police Department, OH,1
Baldwin Police Department, FL,1
Waverly Town Police Department, WA,1
Tarrant County Convict Camp, TX,1
Benton Police Department, MO,1
Natick Police Department, MA,1
Johnston County Sheriff's Office, OK,1
Richfield Police Department, UT,1
Mount Carmel Borough Police Department, PA,1
Camden Constable's Office, NJ,1
Pennsylvania State Constable - Perry County, PA,1
Scotch Plains Police Department, NJ,1
St. Johnsville Police Department, NY,1
Lackawanna County Sheriff's Office, PA,1
Magnolia Park Police Department, TX,1
Kenmare Police Department, ND,1
Atlanta Municipal Court, GA,1
Fanwood Police Department, NJ,1
Du Quoin Police Department, IL,1
Orange Police Department, VA,1
Pennsylvania State Constable - Chester County, PA,1
Ellis Police Department, KS,1
Treasure County Sheriff's Office, MT,1
Leola Police Department, SD,1
Gas City Marshal's Office, KS,1
Van Zandt County Constable's Office - Precinct 1, TX,1
Dormont Borough Police Department, PA,1
Benwood Police Department, WV,1
Winthrop Harbor Police Department, IL,1
Linn County Sheriff's Department, MO,1
West Hoboken Police Department, NJ,1
Logan County Sheriff's Office, CO,1
Washington City Police Department, PA,1
Newberg Police Department, OR,1
Farrell City Police Department, PA,1
Ford Village Police Department, MI,1
Prince William County Circuit Court, VA,1
Neville Township Police Department, PA,1
Long Prairie Police Department, MN,1
Elgin, Joliet and Eastern Railway Police Department, RR,1
Muhlenberg County Sheriff's Department, KY,1
Marietta Police Department, OK,1
St. Louis Southwestern Railroad Police Department, RR,1
Lackawanna Railroad Police Department, RR,1
Bourbon County Sheriff's Office, KS,1
International Falls Police Department, MN,1
Oolitic Police Department, IN,1
Westhope Police Department, ND,1
Lyle Police Department, MN,1
Colorado Mounted Rangers, CO,1
Mitchell County Sheriff's Office, NC,1
Fairfield Township Police Department, OH,1
Eureka Police Department, KS,1
Miamisburg Police Department, OH,1
Oregon State Traffic Division, OR,1
New Albany Police Department, IN,1
Federal Reserve Bank of Kansas City Police, US,1
Pascola Police Department, MO,1
University of Kentucky Police Department, KY,1
Webster Groves Police Department, MO,1
Bassett Police Department, VA,1
Pittsburgh and Lake Erie Railroad Police Department, RR,1
Columbia Borough Police Department, PA,1
Raton Police Department, NM,1
Tonawanda Town Police Department, NY,1
Greenfield Township Police Department, MI,1
Scottsbluff Police Department, NE,1
Keith County Sheriff's Office, NE,1
Rosemount Police Department, MN,1
Iron City Police Department, GA,1
Lowellville Police Department, OH,1
Delta County Sheriff's Office, MI,1
Roff Police Department, OK,1
Freeport Police Department, IL,1
Zillah Police Department, WA,1
Princeville Police Department, NC,1
Monterey County State Traffic Force, CA,1
Rutherford County Police Department, NC,1
Ridley Township Police Department, PA,1
Emmet County Sheriff's Department, MI,1
Monticello Police Department, NY,1
Madison Police Department, IL,1
Dora Police Department, AL,1
Merchantville Police Department, NJ,1
Madera County State Traffic Force, CA,1
Noble County Sheriff's Department, OH,1
Jackson County Sheriff's Office, AR,1
United States War Department - Muscle Shoals Nitrate Plant Police, US,1
Hazlehurst Police Department, GA,1
Maysville Police Department, GA,1
Aberdeen Police Department, NC,1
Colorado Department of Law Enforcement, CO,1
Ludowici Police Department, GA,1
Roane County Constable's Office, TN,1
Geneva Police Department, NY,1
Trimble County Sheriff's Office, KY,1
Georgia Railroad Police Department, RR,1
Woodbury Police Department, GA,1
Bon Air Police Department, TN,1
Gordon County Police Department, GA,1
Augusta Police Department, KS,1
Libby Police Department, MT,1
Marlboro County Sheriff's Office, SC,1
Stowe Township Police Department, PA,1
Exeter Police Department, NH,1
Delaware County Sheriff's Office, OH,1
Port Washington Police District, NY,1
Frankfort Police Department, IL,1
Chesterfield County Rural Police Commission, SC,1
Hortonville Police Department, WI,1
Upland Police Department, IN,1
Canton Police Department, IL,1
Jackson Parish Sheriff's Department, LA,1
Patchogue Police Department, NY,1
Fayette County Constable's Office, TN,1
Dallas County Constable's Office - Precinct 3, TX,1
West Newton Borough Police Department, PA,1
Lake Park Police Department, FL,1
Delta County Sheriff's Office, CO,1
Minden Police Department, NE,1
Cromwell Police Department, OK,1
Hart County Board of Commissioners, GA,1
Milton County Sheriff's Office, GA,1
Perkins County Sheriff's Office, NE,1
Eldorado Police Department, OK,1
Fresno County Constable's Office - Kingsburg Judicial District, CA,1
St. Helens Police Department, OR,1
Somerset County Sheriff's Office, MD,1
Kern County District Attorney's Office, CA,1
Greene County Sheriff's Office, MS,1
Marietta Police Department, OH,1
Lexington County Constable's Office, SC,1
Oxford Village Police Department, MI,1
North Shore Park District Police Department, IL,1
Taylor County Constable's Office, TX,1
Solano County State Traffic Force, CA,1
Gates County Sheriff's Office, NC,1
Bedford Town Police Department, NY,1
Camp Hill Borough Police Department, PA,1
San Diego County State Traffic Force, CA,1
Emmetsburg Police Department, IA,1
Castle Gate Marshal's Office, UT,1
Medford Police Department, OK,1
Baltimore City Park Police Department, MD,1
Martin County Sheriff's Office, KY,1
Lott Police Department, TX,1
Van Lear Police Department, KY,1
Poor Fork Police Department, KY,1
Jasper County Police Department, GA,1
Woodlawn Borough Police Department, PA,1
Hopkins County Police Department, KY,1
Traer Police Department, IA,1
Fayette County Police Department, GA,1
Lawrence County Fourth District Constable's Office, TN,1
Thomas County Sheriff's Office, KS,1
Dallas County Sheriff's Office, AL,1
Coconut Grove Police Department, FL,1
Eatonville Police Department, WA,1
Little Valley Police Department, NY,1
Harrison County Sheriff's Office, IA,1
Wagener Police Department, SC,1
Toluca Police Department, IL,1
Archer County Sheriff's Office, TX,1
Siskiyou County State Traffic Force, CA,1
Colfax Police Department, WA,1
Brown County Sheriff's Department, OH,1
Muskegon Police Department, MI,1
Millburn Township Police Department, NJ,1
Casper Police Department, WY,1
Butts County Police Department, GA,1
Andover Police Department, MA,1
Lewistown Police Department, MT,1
Verden Police Department, OK,1
Dale Police Department, IN,1
Cherryville Police Department, NC,1
Yelm Police Department, WA,1
Pend Oreille County Game Commission, WA,1
Hapeville Police Department, GA,1
Elkhorn City Police Department, KY,1
Addyston Police Department, OH,1
Rankin Borough Police Department, PA,1
Wetumka Police Department, OK,1
Iowa City Police Department, IA,1
Hyde County Sheriff's Office, SD,1
Wellsville Police Department, OH,1
Perry County Constable's Office, KY,1
Hazel Crest Police Department, IL,1
Craig County Sheriff's Office, VA,1
Bay Village Police Department, OH,1
Greenville Police Department, OH,1
Fulton County Office of the Solicitor General, GA,1
Winegar Constable's Office, WI,1
Randolph Township Police Department, MO,1
Willacy County Constable's Office - Precinct 1, TX,1
Chautauqua County Sheriff's Office, KS,1
Warren County Sheriff's Department, IN,1
Jefferson County Sheriff's Department, WV,1
Washington Police Department, NC,1
King City Police Department, CA,1
Champaign County Sheriff's Department, OH,1
Cameron County Constable's Office - Precinct 7, TX,1
New Castle City Police Department, DE,1
Haskell Police Department, TX,1
Boyd County Police Department, KY,1
Crow Nation Tribal Police Department, TR,1
Hempstead County Sheriff's Office, AR,1
Reagan County Constable's Office - Precinct 5, TX,1
Carlinville Police Department, IL,1
Pickens County Sheriff's Department, AL,1
Garden County Sheriff's Office, NE,1
Van Zandt County Constable's Office - Precinct 7, TX,1
Isanti Police Department, MN,1
Pawhuska Police Department, OK,1
Mentor Police Department, OH,1
Briarcliff Manor Police Department, NY,1
Westville Police Department, OK,1
Sultan Police Department, WA,1
Shenandoah County Circuit Court, VA,1
Gore Police Department, OK,1
Clarendon Police Department, TX,1
Santa Clara County State Traffic Force, CA,1
Lancaster Police Department, PA,1
Galveston County Constable's Office - Precinct 2, TX,1
Breese Police Department, IL,1
Albemarle Police Department, NC,1
Shelby County Sheriff's Department, TX,1
South Dakota Office of the State Sheriff, SD,1
Beggs Police Department, OK,1
Darlington Police Department, WI,1
Hinsdale Police Department, IL,1
Elkhorn Police Department, WI,1
Jacksonville Beach Police Department, FL,1
Centerville Police Department, TN,1
Decatur County Sheriff's Department, IA,1
Arcadia Police Department, CA,1
Chelmsford Police Department, MA,1
Ocean City Police Department, NJ,1
South West City Police Department, MO,1
Bloomsburg Police Department, PA,1
East Bethlehem Township Police Department, PA,1
Kingston Police Department, OK,1
Suisun City Police Department, CA,1
Fort Worth and Denver Railroad Police Department, RR,1
Pickens County Police Department, GA,1
Naperville Police Department, IL,1
Manchester Police Department, GA,1
West View Borough Police Department, PA,1
North Fort Worth Police Department, TX,1
Neshoba County Sheriff's Office, MS,1
Martin Police Department, KY,1
Lincoln County Constable's Office, WV,1
Stevens County Sheriff's Department, WA,1
Oak Creek Police Department, CO,1
Motley County Constable's Office - Precinct 5, TX,1
London Police Department, OH,1
Jefferson County Sheriff's Office, OK,1
Magee Police Department, MS,1
Grayson Township Constable's Office, OK,1
Estill County Constable's Office, KY,1
Bienville Parish Sheriff's Office, LA,1
Pottsville Police Department, PA,1
Gillespie County Sheriff's Office, TX,1
Randolph County Sheriff's Office, IL,1
Norwood Police Department, NJ,1
Fulford Marshal's Office, FL,1
Medford Police Department, MA,1
Ardsley Police Department, NY,1
Point Pleasant Police Department, NJ,1
Custer City Police Department, OK,1
Wausau Police Department, WI,1
Fordson Police Department, MI,1
Ohio County Constable's Office, KY,1
Grant County Constable's Office, IN,1
Campbell County Constable's Office, KY,1
Tyler County Constable's Office - Precinct 5, TX,1
Lake Village Police Department, AR,1
Union County Park Police Department, NJ,1
Starbuck Police Department, WA,1
Oil City Police Department, PA,1
Harris County Community Supervision and Corrections Department, TX,1
Holdenville Police Department, OK,1
Floyd County Police Department, KY,1
Knott County Fiscal Court, KY,1
Knott County Constable's Office, KY,1
Pumpkin Center Police Department, OK,1
Walton Police Department, KY,1
Port Chester Police Department, NY,1
Kern County State Traffic Force, CA,1
Irvington Police Department, NY,1
Coal Grove Police Department, OH,1
Routt County Sheriff's Office, CO,1
Van Alstyne Police Department, TX,1
Buchanan County Constable's Office, VA,1
Groveland Police Department, FL,1
Roxbury Township Police Department, NJ,1
Temple Police Department, OK,1
Warren County Sheriff's Office, NC,1
Duluth, Missabe, and Northern Railroad Police Department, RR,1
Pikeville Police Department, KY,1
North York Borough Police Department, PA,1
Wink Police Department, TX,1
Republic Police Department, MO,1
Utica Police Department, MI,1
North Chattanooga Police Department, TN,1
Marks Creek Township Constable's Office, NC,1
Bledsoe County Sheriff's Department, TN,1
Harris County Constable's Office - Precinct 8, TX,1
Pratt Police Department, KS,1
Simonton Police Department, TX,1
Ashland Police Department, VA,1
Franklin County Sheriff's Office, AL,1
Frederick County Sheriff's Department, MD,1
Cambridge City Police Department, IN,1
Panola County Constable's Office - Precinct 8, TX,1
Hancock County Sheriff's Office, WV,1
Hollidays Cove Police Department, WV,1
Luzerne Borough Police Department, PA,1
Frankfort Police Department, IN,1
Elmsford Police Department, NY,1
Petersburg Police Department, MI,1
Harbor View Police Department, OH,1
Young County Constable's Office - Precinct 3, TX,1
Whiting Police Department, IN,1
Bath County Sheriff's Office, VA,1
Wolf Township Constable's Office, OK,1
Dallas County Constable's Office - Precinct 7, TX,1
Hamilton Marshal's Office, WA,1
Milam County Constable's Office - Precinct 1, TX,1
Spring Valley Township Constable's Office, KS,1
Bellingham Police Department, WA,1
Hancock County Sheriff's Office, IA,1
Winter Park Police Department, FL,1
Anderson County Constable's Office - Precinct 1, TX,1
Cheyenne County Sheriff's Office, NE,1
Williamsburg Police Department, KY,1
Chambers County Constable's Office - Precinct 5, TX,1
Monticello Police Department, WI,1
Kiowa County Sheriff's Office, CO,1
Dyersville Police Department, IA,1
Nevada City Marshal's Office, TX,1
Fall River Marshal's Office, KS,1
Catahoula Parish Sheriff's Department, LA,1
Columbiana County Sheriff's Office, OH,1
Perry County Sheriff's Department, MO,1
Lackawanna Police Department, NY,1
Madison County Sheriff's Office, NC,1
Coffey County Sheriff's Office, KS,1
Highland Police Department, IL,1
Lewis County Sheriff's Department, TN,1
Imperial Police Department, MO,1
Glencoe Department of Public Safety, IL,1
Beckham County Sheriff's Office, OK,1
Washington Police Department, IA,1
Washington County Sheriff's Department, IA,1
Dallas County Constable's Office - Precinct 4, TX,1
Dallam County Sheriff's Department, TX,1
Lehman Township Police Department, PA,1
Hobart Police Department, OK,1
Cedar County Sheriff's Department, IA,1
Sterling Police Department, IL,1
Murray County Sheriff's Office, OK,1
Jackson County Sheriff's Office, OK,1
Cartersville Police Department, GA,1
Jefferson City Police Department, TN,1
Mulhall Police Department, OK,1
Murphy Police Department, NC,1
Port Huron Police Department, MI,1
Berwyn Constable's Office, OK,1
Fairmont Police Department, MN,1
North Manchester Police Department, IN,1
Hillsdale County Sheriff's Department, MI,1
West Elizabeth Borough Police Department, PA,1
Houghton Police Department, MI,1
Otoe County Sheriff's Department, NE,1
Kirksville Police Department, MO,1
Chanute Police Department, KS,1
Woodville Marshal's Office, OK,1
Town of Oyster Bay Police Department, NY,1
Logan Police Department, WV,1
Fernandina Beach Police Department, FL,1
Carter County Sheriff's Office, OK,1
Carthage Police Department, MO,1
Madison Police Department, IN,1
Northbridge Police Department, MA,1
Jasper County Sheriff's Department, IN,1
Baraboo Police Department, WI,1
Pennsylvania State Constable - Beaver County, PA,1
Crawford County Sheriff's Department, OH,1
East Peoria Police Department, IL,1
Irving Park District Police Department, IL,1
White County Sheriff's Department, IN,1
Thayer Police Department, MO,1
Marlow Police Department, OK,1
Winchester Police Department, IN,1
Tarrant County Constable's Office - Precinct 5, TX,1
Hart County Jail, KY,1
Mabton Police Department, WA,1
Lake Geneva Police Department, WI,1
Blaine County Sheriff's Office, OK,1
Ingram Borough Police Department, PA,1
Wood County Sheriff's Department, WI,1
Iroquois County Sheriff's Department, IL,1
Wellfleet Police Department, MA,1
Ware County Police Department, GA,1
Minburn Police Department, IA,1
Equality Police Department, IL,1
Asotin County Sheriff's Department, WA,1
Montgomery County Constable's Office - Precinct 3, TX,1
Madison Police Department, GA,1
Cheswick Borough Police Department, PA,1
Ridley Park Borough Police Department, PA,1
Seaboard Air Line Railroad Police Department, RR,1
Neillsville Police Department, WI,1
Neptune Township Police Department, NJ,1
Bernardsville Police Department, NJ,1
Russell County Constable's Office, KY,1
Clay County Sheriff's Department, IN,1
Clay County Constable's Office, WV,1
Sugar Creek Township Constable's Office, OH,1
Nampa Police Department, ID,1
Depew Police Department, OK,1
Monett Police Department, MO,1
Bound Brook Police Department, NJ,1
Mount Pleasant Police Department, IA,1
Hugo Police Department, OK,1
Atkinson County Sheriff's Office, GA,1
Westville Police Department, NJ,1
Lea County Sheriff's Department, NM,1
Stephens County Constable's Office - Precinct 1, TX,1
Rock Creek Constable's Office, NC,1
Forest Lake Police Department, MN,1
Ross Township Police Department, PA,1
Franklin Police Department, VA,1
Arizona Livestock Sanitary Board, AZ,1
Haddonfield Police Department, NJ,1
Plumas County Sheriff's Office, CA,1
Purcell Police Department, OK,1
Harrisburg Police Department, IL,1
Elwood Police Department, IN,1
Dwale Police Department, KY,1
Culver Police Department, IN,1
Dolton Police Department, IL,1
Ridgefield Police Department, CT,1
De Smet Police Department, SD,1
Huntington Town Constable's Office, NY,1
Seven Hills Police Department, OH,1
Hayward Police Department, WI,1
Town of Clintwood, VA,1
Flemingsburg Police Department, KY,1
Walla Walla Police Department, WA,1
Spokane County Game Commission, WA,1
Massena Police Department, NY,1
Tahlequah Police Department, OK,1
Brentwood Borough Police Department, PA,1
Ellis County Sheriff's Office, OK,1
Fort Calhoun Police Department, NE,1
Glen Allan Marshal's Office, MS,1
Swisher County Sheriff's Department, TX,1
Watertown Police Department, CT,1
Jeff Davis County Sheriff's Department, TX,1
Longton Police Department, KS,1
West Des Moines Police Department, IA,1
Grayson County Sheriff's Office, VA,1
Medford Police Department, OR,1
Titus County Constable's Office - Precinct 8, TX,1
Newton County Sheriff's Department, MO,1
Sedro-Woolley Police Department, WA,1
Limestone County Constable's Office - Precinct 5, TX,1
Hammond Police Department, LA,1
Ripley Police Department, OH,1
North Wilkesboro Police Department, NC,1
Boone County Sheriff's Department, MO,1
Alma Police Department, AR,1
Suffern Police Department, NY,1
Zeeland Police Department, MI,1
New Jersey Department of Motor Vehicles - Highway Patrol, NJ,1
Marshfield Police Department, WI,1
Greenfield Police Department, MA,1
Hope Police Department, ND,1
Falmouth Police Department, MA,1
Carbondale Police Department, IL,1
Willow City Police Department, ND,1
Atlanta and West Point Railroad Police Department, RR,1
South St. Paul Police Department, MN,1
Selmer Police Department, TN,1
Langlade County Sheriff's Office, WI,1
Laona Police Department, WI,1
Sand Springs Police Department, OK,1
Beattyville Police Department, KY,1
Miami Constable's Office - District 2, FL,1
Freeport Police Department, NY,1
Granger Police Department, TX,1
Crawford County Sheriff's Office, MO,1
Ansted Police Department, WV,1
Minidoka County Sheriff's Department, ID,1
Clearwater Police Department, KS,1
Statesville Police Department, NC,1
Campbell Police Department, MO,1
Kanawha County Constable's Office - Washington District, WV,1
Tom Green County Sheriff's Office, TX,1
Scott County Sheriff's Office, IN,1
Fergus Falls Police Department, MN,1
Crossville Police Department, TN,1
Greenup Police Department, KY,1
Iosco County Sheriff's Department, MI,1
Bellevue Borough Police Department, PA,1
Tillman County Sheriff's Office, OK,1
Lock Haven Police Department, PA,1
Altus Police Department, OK,1
Bulpitt Police Department, IL,1
Wisconsin Department of the Treasury - Beverage Tax Division, WI,1
Jackson County Sheriff's Department, KY,1
Franklin County Sheriff's Department, VT,1
Stoughton Police Department, WI,1
Mercer County Constable's Office, WV,1
Dickens County Sheriff's Department, TX,1
Newton Police Department, NJ,1
Pageland Police Department, SC,1
Foxborough Police Department, MA,1
Chicago and Illinois Midland Railroad Police Department, RR,1
Harrison County Constable's Office - Precinct 2, TX,1
Beaver Borough Police Department, PA,1
Hatboro Borough Police Department, PA,1
Midland County Sheriff's Office, MI,1
Boone County Sheriff's Office, IN,1
Galax Police Department, VA,1
Moulton Police Department, TX,1
McKinley County Sheriff's Department, NM,1
Van Wert County Sheriff's Office, OH,1
Burkburnett Police Department, TX,1
Linden Police Department, NJ,1
Conway Borough Police Department, PA,1
Oklahoma City Justice of the Peace, OK,1
Santa Rosa Police Department, CA,1
Montezuma County Sheriff's Office, CO,1
Dunsmuir Police Department, CA,1
Miles City Police Department, MT,1
Coffee County Sheriff's Department, TN,1
Rosalia Police Department, WA,1
Maplewood Police Department, NJ,1
Ellington Police Department, CT,1
Glens Falls Police Department, NY,1
Western Pacific Railroad Police Department, RR,1
Vermont Highway Patrol, VT,1
Newport Police Department, WA,1
Cameron Police Department, TX,1
Emery Police Department, SD,1
Teton County Sheriff's Department, MT,1
Lindsay Department of Public Safety, CA,1
Gaston County Sheriff's Office, NC,1
Norwood Borough Police Department, PA,1
Wharton Police Department, TX,1
Idaho Bureau of Constabulary, ID,1
Twin Falls County Sheriff's Office, ID,1
Greene County Sheriff's Office, AR,1
Toole County Sheriff's Department, MT,1
Shelby Police Department, MT,1
Deaf Smith County Sheriff's Office, TX,1
South River Police Department, NJ,1
Summit Police Department, IL,1
South Pittsburg Police Department, TN,1
Lyons Police Department, KS,1
Merkel Police Department, TX,1
Fort Meade Police Department, FL,1
Tazewell County Circuit Court, VA,1
Bottineau County Sheriff's Department, ND,1
Quakertown Borough Police Department, PA,1
East Brunswick Department of Public Safety, NJ,1
Manchester Police Department, KY,1
St. Charles Police Department, VA,1
Wayne County Constable's Office, KY,1
Ghent Police Department, MN,1
Florida State Road Department - Division of Traffic Enforcement, FL,1
Manteca Police Department, CA,1
Washington Department of Fisheries, WA,1
Tiptonville Police Department, TN,1
Lenawee County Sheriff's Office, MI,1
Phelps Police Department, KY,1
Shelby County Constable's Office - Precinct 8, TX,1
Fort Fairfield Police Department, ME,1
Burkeville Police Department, VA,1
Lamar County Sheriff's Office, GA,1
Liberty Township Constable's Office, CA,1
Madison County Fifth District Constable's Office, TN,1
Pittsburgh Railways Police Department, PA,1
White Springs Police Department, FL,1
Sheboygan Police Department, WI,1
Athol Police Department, MA,1
Rock Falls Police Department, IL,1
Marked Tree Constable's Office, AR,1
Shaw Police Department, MS,1
Lawrence County Sheriff's Office, AL,1
Henderson County Constable's Office - Precinct 8, TX,1
Byars Police Department, OK,1
Lancaster Police Department, SC,1
Stewart County Sheriff's Department, TN,1
El Dorado Police Department, AR,1
Ada Police Department, OH,1
Cass County Constable's Office - Precinct 5, TX,1
McDowell Police Department, KY,1
Montgomery County Sheriff's Office, KS,1
Damascus Police Department, GA,1
Panola County Constable's Office - Precinct 2, TX,1
Lonoke Police Department, AR,1
Mountain City Constable's Office, NV,1
Woonsocket Police Department, RI,1
United States Department of Defense - Fort Bragg Conservation Law Enforcement, US,1
Boone County Constable's Office, WV,1
Rusk County Constable's Office - Precinct 3, TX,1
Gaffney Police Department, SC,1
Kilgore Police Department, TX,1
Huntersville Police Department, NC,1
Estill Police Department, SC,1
Southington Police Department, CT,1
Frenchtown Police Department, NJ,1
Sheffield Police Department, AL,1
Iowa Board of Parole, IA,1
Highland Park Police Department, TX,1
San Patricio County Constable's Office - Precinct 2, TX,1
Chico Police Department, CA,1
Westfield Police Department, NJ,1
Jamestown Police Department, TN,1
Knoxville Police Department, IA,1
Richfield Springs Police Department, NY,1
West Homestead Borough Police Department, PA,1
Central of Georgia Railroad Police Department, RR,1
Hazleton City Police Department, PA,1
Verona Police Department, NJ,1
Sullivan County Twelfth District Constable's Office, TN,1
East Millinocket Police Department, ME,1
Worthington Police Department, MN,1
Brewster County Constable's Office - Precinct 2, TX,1
Ellis County Constable's Office - Precinct 1, TX,1
Hamilton County Sheriff's Department, IA,1
Mason Police Department, MI,1
Scituate Police Department, MA,1
Boonville Police Department, NC,1
Jackson Police Department, GA,1
Benton County Sheriff's Office, IA,1
Lead Police Department, SD,1
Clyde Police Department, OH,1
Burlington Police Department, NC,1
Montgomery Borough Police Department, PA,1
Halifax County Sheriff's Office, VA,1
New Miami Police Department, OH,1
Coventry Police Department, RI,1
Gray County Constable's Office - Precinct 2, TX,1
Brownwood Police Department, TX,1
Colerain Police Department, NC,1
Hasbrouck Heights Police Department, NJ,1
Park County Sheriff's Office, WY,1
Burgaw Police Department, NC,1
Twin Falls Police Department, ID,1
Monahans Police Department, TX,1
New Holland Borough Police Department, PA,1
Athens Borough Police Department, PA,1
Alameda Village Marshal's Office, ID,1
Lewes Police Department, DE,1
Tuttle Police Department, OK,1
Crowder Police Department, MS,1
Calumet City Police Department, IL,1
Mancos Police Department, CO,1
Postville Police Department, IA,1
Wisconsin Rapids Police Department, WI,1
Marion County Constable's Office - Precinct 4, TX,1
Dunn Police Department, NC,1
Willows Police Department, CA,1
Lumpkin County Sheriff's Office, GA,1
Buckhannon Police Department, WV,1
Homer Police Department, NE,1
Yancey County Sheriff's Office, NC,1
Calistoga Police Department, CA,1
Oyster Bay Cove Police Department, NY,1
Olney Police Department, IL,1
Galion Police Department, OH,1
Southport Police Department, NC,1
Billings County Sheriff's Department, ND,1
Alcester Police Department, SD,1
Upland Police Department, CA,1
Dumas Constable's Office, AR,1
Loup County Sheriff's Department, NE,1
Newton Police Department, TX,1
Union Township Constable's Office, CA,1
Whitley County Detention Center, KY,1
Greenville Borough Police Department, PA,1
Albia Police Department, IA,1
Apopka Police Department, FL,1
Mercer County Sheriff's Department, ND,1
Hamblen County Sheriff's Office, TN,1
Smithtown Police Department, NY,1
Hollandale Police Department, MS,1
Escambia County District One Constable's Office, FL,1
Lester Police Department, WV,1
San Patricio County Constable's Office - Precinct 1, TX,1
Lackey Police Department, KY,1
