('Irving', 12)
('Providence', 12)
('Laurel', 12)
('Plymouth', 12)
('Battle Creek', 12)
('Perry', 12)
('Green Bay', 12)
('Woodland', 12)
('Gastonia', 12)
('Silver Spring', 12)
('West Memphis', 11)
('Dearborn', 11)
('Denton', 11)
('Midlothian', 11)
('Humble', 11)
('Gretna', 11)
('Conyers', 11)
('Citrus Heights', 11)
('Olathe', 11)
('Garden City', 11)
('Naples', 11)
('Eugene', 11)
('Pembroke Pines', 11)
('Gadsden', 11)
('Delray Beach', 11)
('DeLand', 11)
('Pine Bluff', 11)
('Benton', 11)
('Gilbert', 11)
('High Point', 11)
('Riverdale', 11)
('Cedar Rapids', 11)
('Renton', 11)
('Freeport', 11)
('Florissant', 11)
('Buford', 11)
('Burbank', 11)
('Morristown', 11)
('Dearborn Heights', 11)
('Delano', 11)
('Lumberton', 11)
('Palm Springs', 11)
('Manhattan', 11)
('Santa Clara', 11)
('Fort Smith', 11)
('Russellville', 11)
('Brighton', 11)
('Reading', 11)
('Leesburg', 11)
('Dublin', 11)
('Panama City', 11)
('Kingsville', 11)
('Crown Point', 10)
('Petersburg', 10)
('Rosemead', 10)
('New Iberia', 10)
('Vacaville', 10)
('Vero Beach', 10)
('Jefferson City', 10)
('Somerville', 10)
('Quincy', 10)
('Highland Park', 10)
('Smyrna', 10)
('Clarksville', 10)
('Irvington', 10)
('Wasilla', 10)
('Bay City', 10)
('Orosi', 10)
('Waterloo', 10)
('Oak Park', 10)
('Cape Coral', 10)
('Clifton', 10)
('Lake Elsinore', 10)
('Davie', 10)
('Medford', 10)
('Hattiesburg', 10)
('Owensboro', 10)
('Pontiac', 10)
('Downey', 10)
('Yukon', 10)
('East Point', 10)
('Upland', 10)
('Leavenworth', 10)
('Bastrop', 10)
('Plano', 10)
('Tuscaloosa', 10)
('Commerce', 10)
('Salina', 10)
('East Los Angeles', 10)
('Cumming', 10)
('Stockbridge', 10)
('Benton Harbor', 10)
('Youngstown', 10)
('Beaverton', 10)
('Plainfield', 10)
('Red Bluff', 10)
('Brawley', 10)
('Caldwell', 10)
('Milford', 10)
('Cocoa', 10)
('Mount Airy', 9)
('Boulder', 9)
('Carson City', 9)
('Temecula', 9)
('Bend', 9)
('Lynn', 9)
('Desert Hot Springs', 9)
('Plant City', 9)
('Stafford', 9)
('Conway', 9)
('Simi Valley', 9)
('Venice', 9)
('Eufaula', 9)
('Gresham', 9)
('Magnolia', 9)
('Montebello', 9)
('Rome', 9)
('East Orange', 9)
('Alpine', 9)
('Toms River', 9)
('Council Bluffs', 9)
('Palmview', 9)
('Kenosha', 9)
('Deltona', 9)
('La Habra', 9)
('Cypress', 9)
('Fair Oaks', 9)
('Shawnee', 9)
('North Miami Beach', 9)
('Boone', 9)
('Rancho Cucamonga', 9)
('Greensburg', 9)
('London', 9)
('Bowling Green', 9)
('Vineland', 9)
('Yuba City', 9)
('Spokane Valley', 9)
('Galveston', 9)
('Paris', 9)
('Oroville', 9)
('Commerce City', 9)
('Pacoima', 9)
('Hendersonville', 9)
('Adrian', 9)
('Cottonwood', 9)
('Martinez', 9)
('Lodi', 9)
('Schenectady', 9)
('Denham Springs', 9)
('East Cleveland', 9)
('Chino', 9)
('Santa Monica', 9)
('Geneva', 9)
('Stillwater', 9)
('Marrero', 9)
('Napa', 9)
('Turlock', 9)
('Muskogee', 9)
('Norwalk', 9)
('Redwood City', 9)
('Bossier City', 9)
('Largo', 9)
('Hesperia', 9)
('Hastings', 9)
('Great Falls', 9)
('Liberty', 9)
('Castro Valley', 9)
('Butler', 9)
('Loveland', 9)
('Port Arthur', 9)
('Parker', 9)
('Appleton', 9)
('Buckeye', 9)
('Gonzales', 8)
('Grand Prairie', 8)
('Round Rock', 8)
('Montclair', 8)
('Kentwood', 8)
('Apple Valley', 8)
('Loxley', 8)
('North Hollywood', 8)
('St. Cloud', 8)
('Opelousas', 8)
('Martinsburg', 8)
('Terre Haute', 8)
('Kennewick', 8)
('Dorchester', 8)
('Kelso', 8)
('Centreville', 8)
('Fife', 8)
('Troutman', 8)
('Chamblee', 8)
('Kenner', 8)
('Crandon', 8)
('Holland', 8)
('Spencer', 8)
('Clarksdale', 8)
('Kingsport', 8)
('Seward', 8)
('New Bedford', 8)
('Murfreesboro', 8)
('Tamarac', 8)
('Thomasville', 8)
('Kerrville', 8)
('Webster', 8)
('Sylmar', 8)
('Lemoore', 8)
('Eau Claire', 8)
('Miramar', 8)
('Del City', 8)
('Costa Mesa', 8)
('Elgin', 8)
('Jefferson', 8)
('San Leandro', 8)
('Hanford', 8)
('Tyler', 8)
('North Augusta', 8)
('Hagerstown', 8)
('Talladega', 8)
('Pico Rivera', 8)
('Belton', 8)
('Atwater', 8)
('Piedmont', 8)
('Uniontown', 8)
('Grand Island', 8)
('Carmichael', 8)
('Sioux City', 8)
('Eden', 8)
('Winter Haven', 8)
('Edmond', 8)
('Princeton', 8)
('Seaside', 8)
('Los Lunas', 8)
('Parma', 8)
('Pinellas Park', 8)
('Hobbs', 8)
('Belmont', 8)
('Southaven', 8)
('San Mateo', 8)
('Texarkana', 8)
('Redlands', 8)
('Weatherford', 8)
('Monterey Park', 8)
('Fountain', 8)
('Tahlequah', 8)
('Pasco', 8)
('Blue Springs', 8)
('St. Charles', 8)
('Avondale', 8)
('Suffolk', 8)
('Rogers', 8)
('Harlingen', 8)
('Fairview', 8)
('Euclid', 8)
('Mesquite', 8)
('Dundalk', 8)
('Warsaw', 8)
('Maywood', 8)
('Junction City', 8)
('Madera', 8)
('Bloomfield', 8)
('Jeffersonville', 8)
('Port Orange', 8)
('Statesville', 8)
('Live Oak', 8)
('Santa Barbara', 8)
('Roy', 8)
('Elizabethtown', 8)
('Barstow', 8)
('Hickory', 8)
('Grand Forks', 8)
('Mankato', 7)
('Yucca Valley', 7)
('Hebbronville', 7)
('Greenfield', 7)
('Aiken', 7)
('Graham', 7)
('Puyallup', 7)
('Middleburg', 7)
('Christiansburg', 7)
('Midway', 7)
('San Fernando', 7)
('Brooksville', 7)
('Mableton', 7)
('Dyersburg', 7)
('Hudson', 7)
('Goshen', 7)
('Hackensack', 7)
('Moss Point', 7)
('Santa Cruz', 7)
('Seminole', 7)
('Bangor', 7)
('Taylorsville', 7)
('Edna', 7)
('Culver City', 7)
('Wildwood', 7)
('Northridge', 7)
('National City', 7)
('Spanish Fork', 7)
('Lacey', 7)
('Essex', 7)
('Palm Beach Gardens', 7)
('West Jordan', 7)
('Santa Clarita', 7)
('Overland Park', 7)
('Chino Hills', 7)
('Lufkin', 7)
('Spanaway', 7)
('Pleasanton', 7)
('Johnstown', 7)
('Chesterfield', 7)
('French Camp', 7)
('Erie', 7)
("Coeur d'Alene", 7)
('Kilgore', 7)
('Springdale', 7)
('Tupelo', 7)
('Grenada', 7)
('Williamsburg', 7)
('Hinesville', 7)
('Wyoming', 7)
('Riverton', 7)
('Davis', 7)
('Santee', 7)
('Palm Bay', 7)
('Prescott', 7)
('Kennesaw', 7)
('Livingston', 7)
('Ceres', 7)
('Mountain View', 7)
('Westland', 7)
('Ridge', 7)
('Maricopa', 7)
('Orem', 7)
('Golden', 7)
('Hopewell', 7)
('Valparaiso', 7)
('Sheridan', 7)
('Powder Springs', 7)
('Bartlesville', 7)
('Lake Havasu City', 7)
('Missoula', 7)
('Johnson City', 7)
('Channelview', 7)
('Logan', 7)
('New Braunfels', 7)
('Kokomo', 7)
('Lenoir', 7)
('Gallup', 7)
('Pahrump', 7)
('Anniston', 7)
('Fountain Valley', 7)
('Yorba Linda', 7)
('Whitehall', 7)
('Buchanan', 7)
('Paramount', 7)
('Newport Beach', 7)
('Spring Valley', 7)
('Crossville', 7)
('Biloxi', 7)
('Riverview', 7)
('Winnetka', 7)
('Casa Grande', 7)
('Kissimmee', 7)
('Folsom', 7)
('Forest Park', 7)
('Sloan', 7)
('Lindsay', 7)
('Sun Valley', 7)
('Atlantic City', 7)
('San Jacinto', 7)
('Falfurrias', 7)
('Wheeling', 7)
('Tustin', 7)
('Gaffney', 7)
('McAllen', 7)
('Hays', 7)
('Annapolis', 7)
('La Joya', 7)
('Mansfield', 7)
('White Plains', 7)
('Danbury', 7)
('Littleton', 7)
('Ramer', 7)
('Woodbury', 6)
('Paradise', 6)
('Palmer', 6)
('Sheboygan', 6)
('Easton', 6)
('Easley', 6)
('Olympia', 6)
('Seaford', 6)
('Watertown', 6)
('Capitol Heights', 6)
('Corinth', 6)
('Broken Arrow', 6)
('Taylors', 6)
('Layton', 6)
('Broomfield', 6)
('Utica', 6)
('Orangeburg', 6)
('Madras', 6)
('Newport', 6)
('Sunrise', 6)
('Waterbury', 6)
('Hilliard', 6)
('Moore', 6)
('Lynnwood', 6)
('Sweetwater', 6)
('Dubuque', 6)
('Newburgh', 6)
('Westfield', 6)
('Jamaica', 6)
('Owasso', 6)
('West Columbia', 6)
('Dinuba', 6)
('Parkville', 6)
('Tonalea', 6)
('Clayton', 6)
('Elizabethton', 6)
('Avon', 6)
('Asheville', 6)
('Merrillville', 6)
('Natchez', 6)
('Hutchinson', 6)
('Burien', 6)
('Kingston', 6)
('Byhalia', 6)
('Goleta', 6)
('Angleton', 6)
('Winder', 6)
('Van Buren', 6)
('Fitchburg', 6)
('Port Richey', 6)
('Raytown', 6)
('Pineville', 6)
('Moncks Corner', 6)
('Martinsville', 6)
('Huntington Park', 6)
('West Des Moines', 6)
('Stratford', 6)
('Shoreline', 6)
('Arcadia', 6)
('San Ysidro', 6)
('Williamston', 6)
('Cicero', 6)
('Holtville', 6)
('Douglas', 6)
('Griffin', 6)
('Ardmore', 6)
('Forrest City', 6)
('Tumwater', 6)
('Albertville', 6)
('Orange Park', 6)
('Brooklyn Center', 6)
('Aloha', 6)
('Sterling', 6)
('Klamath Falls', 6)
('Lowell', 6)
('Owings Mills', 6)
('Arvada', 6)
('Cookeville', 6)
('Seymour', 6)
('Malvern', 6)
('Champaign', 6)
('Zebulon', 6)
('Nogales', 6)
('Ypsilanti', 6)
('Gallatin', 6)
('Fallbrook', 6)
('Crescent City', 6)
('West Haven', 6)
('Emporia', 6)
('South El Monte', 6)
('Valley Center', 6)
('Cabot', 6)
('Muncie', 6)
('Tukwila', 6)
('Cudahy', 6)
('LaGrange', 6)
('Milan', 6)
('Sunbury', 6)
('Murray', 6)
('Roseburg', 6)
('Palatka', 6)
('Amherst', 6)
('Norristown', 6)
('Mt. Pleasant', 6)
('Addison', 6)
('Hallandale Beach', 6)
('Victoria', 6)
('Sun City', 6)
('Ada', 6)
('Somerset', 6)
('Prichard', 6)
('Yankton', 6)
('Midwest City', 6)
('Sallisaw', 6)
('Andover', 6)
('Thousand Oaks', 6)
('Windsor', 6)
('Rohnert Park', 6)
('Alton', 6)
('Levittown', 6)
('Brentwood', 6)
('Port Allen', 6)
('Glen Burnie', 6)
('Fenton', 6)
('Bismarck', 6)
('Converse', 6)
('Spring', 6)
('Loganville', 6)
('Pawtucket', 6)
('Fulton', 6)
('Cathedral City', 6)
('Snellville', 6)
('Adelanto', 6)
('Edinburg', 6)
('Imperial', 6)
('Grants Pass', 6)
('West Monroe', 6)
('Paducah', 6)
('Encinitas', 6)
('Pendleton', 6)
('North Highlands', 6)
('Robstown', 6)
('Laguna Beach', 5)
('Warner Robins', 5)
('Lewisburg', 5)
('Covina', 5)
('Ponchatoula', 5)
('San Clemente', 5)
('Centralia', 5)
('Rio Linda', 5)
('Sebring', 5)
('Big Spring', 5)
('Edina', 5)
('Sanger', 5)
('Westlake', 5)
('Twin Falls', 5)
('Parkland', 5)
('Scranton', 5)
('Ankeny', 5)
('Tucker', 5)
('Muskegon', 5)
('Woodland Hills', 5)
('Deer Park', 5)
('North Port', 5)
('Charlottesville', 5)
('Calumet City', 5)
('Oakland Park', 5)
('Simpsonville', 5)
('Alamogordo', 5)
('Acworth', 5)
('New Britain', 5)
('Rocky Mount', 5)
('La Mirada', 5)
('Fallon', 5)
('Watsonville', 5)
('Seneca', 5)
('Frankfort', 5)
('Castaic', 5)
('Grass Valley', 5)
('Bessemer', 5)
('Coldwater', 5)
('Hazelwood', 5)
('Jurupa Valley', 5)
('Parkton', 5)
('Lorain', 5)
('Boulder City', 5)
('Quartzsite', 5)
('Goose Creek', 5)
('Randolph', 5)
('Wauwatosa', 5)
('Walterboro', 5)
('Chickasha', 5)
('Kapolei', 5)
('El Centro', 5)
('Antelope', 5)
('Daly City', 5)
('Bogue Chitto', 5)
('Rossville', 5)
('Roxbury', 5)
('Hardeeville', 5)
('Burnsville', 5)
('New Albany', 5)
('Lima', 5)
('Starkville', 5)
('Big Lake', 5)
('Watauga', 5)
('Surprise', 5)
('Bellingham', 5)
('Calexico', 5)
('East Peoria', 5)
('Sterling Heights', 5)
('New Port Richey', 5)
('Lilburn', 5)
('Affton', 5)
('Michigan City', 5)
('Alpharetta', 5)
('Valdosta', 5)
('Camarillo', 5)
('Hanover', 5)
('Perryville', 5)
('Trinity', 5)
('Bay Point', 5)
('Henrico', 5)
('Slidell', 5)
('Baldwin Park', 5)
('Scappoose', 5)
('Sioux Falls', 5)
('Wetumpka', 5)
('Norton Shores', 5)
('Duncan', 5)
('Lauderhill', 5)
('Watts', 5)
('Randallstown', 5)
('Alameda', 5)
('Ferguson', 5)
('Natchitoches', 5)
('Wentzville', 5)
('Pocatello', 5)
('DeRidder', 5)
('Corning', 5)
('Magalia', 5)
('Hazel Park', 5)
('Cedar Hill', 5)
('Vail', 5)
('Deland', 5)
('Jasper', 5)
('Big Wells', 5)
('Rogersville', 5)
('Lynchburg', 5)
('Hamilton Township', 5)
('Maplewood', 5)
('Waterford Township', 5)
('Douglasville', 5)
('Buena Park', 5)
('Carbondale', 5)
('Cowpens', 5)
('Fargo', 5)
('West Hollywood', 5)
('Mountain Center', 5)
('Bartlett', 5)
('Penn Hills', 5)
('Nutley', 5)
('Sapulpa', 5)
('McDonough', 5)
('Rancho Cordova', 5)
('Sherwood', 5)
('Richland', 5)
('Apache Junction', 5)
('Pascagoula', 5)
('Zion', 5)
('Holiday', 5)
('Bowie', 5)
('Horn Lake', 5)
('Northglenn', 5)
('Port Orchard', 5)
('Oldsmar', 5)
('Cambridge', 5)
('Sun Prairie', 5)
('Verona', 5)
('Lockport', 5)
('Madisonville', 5)
('Irvine', 5)
('Glenwood', 5)
('Yucaipa', 5)
('Amite City', 5)
('Sumter', 5)
('Morrow', 5)
('Wellington', 5)
('Vincennes', 5)
('Bell Gardens', 5)
('Altoona', 5)
('Yountville', 5)
('Yonkers', 5)
('Elkhorn', 5)
('DeSoto', 5)
('Reisterstown', 5)
('Chambersburg', 5)
('Osceola', 5)
('Española', 5)
('Sedalia', 5)
('Boonville', 5)
('Chelsea', 5)
('Sherman', 5)
('Aberdeen', 5)
('Grapevine', 5)
('Barnesville', 5)
('Shiprock', 5)
('Corry', 5)
('Lithia Springs', 5)
('Cottage Grove', 5)
('West Deptford', 5)
('Holly Springs', 5)
('Hilo', 5)
('Fairfax', 5)
('Manteca', 5)
('Oneida', 5)
('Ionia', 5)
('Cape Girardeau', 5)
('Alhambra', 5)
('West Chester', 5)
('Pearland', 5)
('Waipahu', 5)
('Collinsville', 5)
('Petaluma', 5)
('Naperville', 5)
('Niles', 5)
('El Dorado', 5)
('Chatsworth', 5)
('Weston', 5)
('Banning', 5)
('Massillon', 5)
('Delaware', 5)
('Afton', 5)
('Claremont', 5)
('Ukiah', 5)
('Opelika', 5)
('La Mesa', 5)
('Lenoir City', 5)
('Oakdale', 5)
('Glen Allen', 5)
('Hollister', 5)
('Mira Loma', 5)
('White Marsh', 5)
('San Pablo', 5)
('Forsyth', 5)
('Homer', 5)
('Germantown', 5)
('Fort Walton Beach', 5)
('Cameron', 5)
('Clovis', 5)
('Muscle Shoals', 5)
('Rolla', 5)
('Fort Dodge', 5)
('Panama City Beach', 5)
('Bel Air', 5)
('San Tan Valley', 5)
('Paragould', 5)
('Okeechobee', 5)
('Rincon', 5)
('Okmulgee', 5)
('Suitland', 5)
('Penitas', 5)
('Wausau', 5)
('Lewisville', 5)
('Missouri City', 5)
('Lake Stevens', 5)
('Meriden', 5)
('Ormond Beach', 5)
('Fairmont', 5)
('Catonsville', 5)
('Water Valley', 5)
('Lenexa', 5)
('Bonita Springs', 5)
